CODIGO,DEPARTAMENTO,PROVINCIA,ATM,ANIO,SEMESTRE,ALCALDE,CCPP_TOTAL,CCPP_SERV,CCPP_SIST_AGUA,CCPP_SIST_NCONV,CCPP_SIST_CONV,CCPP_ABAST_CCPP,CCPP_HAB_01,CCPP_HAB_02,CCPP_HAB_03,CCPP_MICROMED,ATM_GESTION,UNIDAD_ORGANICA,MONTO_POI,PRESTADOR_CUOTA,PRESTADOR_CUOTA_INCREM,PRESTADOR_CUOTA_SUNASS
CUE-12047,JUNIN,CHUPACA,HUACHAC,2024,SEM-I,YOVER SENEN CARHUAMACA  FERNANDEZ,8,8,8,0,7,0,0,0,0,1,SI,SUB GERENCIA DE GESTION AMBIENTAL Y SERVICIOS PUBLICOS,78000.00,5,0,2
CUE-12048,ANCASH,HUARAZ,PARIACOTO,2024,SEM-I,PRECILO HUGO VERGARA MEJIA,46,29,27,0,27,2,0,0,0,0,SI,OFICINA DE DESARROLLO ECONOMICO Y AGROPECUARIO,178630.00,10,2,0
CUE-12049,JUNIN,SATIPO,LLAYLLA,2024,SEM-I,NOEMI DE LA CRUZ MALDONADO,41,29,26,3,26,3,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL MUNICIPAL,176100.00,16,4,5
CUE-12050,LIMA,YAUYOS,MADEAN,2024,SEM-I,ROSA VITERVA SHULLUCHUCO ALVARES,96,5,5,6,5,0,0,0,0,0,SI,AREA TECNICA MUNICIPAL,12000.00,0,0,0
CUE-12051,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,2024,SEM-I,JAIME GUTIERREZ AGUIRRE,4,4,4,0,0,0,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PUBLICOS,15200.00,4,0,0
CUE-12052,AYACUCHO,LUCANAS,HUAC-HUAS,2024,SEM-I,NICOLAS LUCIO YAURI POMA,158,13,11,0,1,0,0,0,0,0,SI,SUB GERENCIA DE SERVICIO PUBLICO Y MEDIO AMBIENTE,30550.00,4,0,0
CUE-12053,AMAZONAS,LUYA,PISUQUIA,2024,SEM-I,SEGUNDO GERMAN CHAVEZ VILLANUEVA,84,32,18,18,18,2,0,0,0,0,SI,GERENCIA DE SERVICIOS Y DESARROLLO SOCIAL,2500.00,4,0,4
CUE-12054,PASCO,PASCO,NINACACA,2024,SEM-I,PEDRO ESPINOZA CORDOVA,41,6,6,0,6,1,1,1,0,0,SI,GERENCIA DE MEDIO AMBIENTE,66.98,1,1,1
CUE-12055,AREQUIPA,AREQUIPA,UCHUMAYO,2024,SEM-I,HARDIN JOSE ABRIL VELARDE,38,16,6,0,6,10,2,2,0,1,SI,GERENCIA DE SERVICIOS COMUNALES,0.00,3,0,1
CUE-12056,LIMA,OYON,ANDAJES,2024,SEM-I,JUAN ANTONIO BERNABE CONEJO,31,3,3,0,3,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO URBANO Y RURAL,21600.00,2,2,0
CUE-12057,ANCASH,MARISCAL LUZURIAGA,MUSGA,2024,SEM-I,TITO NARCIZO RODRIGUEZ SOLÍS,21,17,10,0,10,7,0,0,0,0,SI,ÁREA DE INFRAESTRUCTURA,121900.00,10,0,0
CUE-12058,ICA,CHINCHA,SAN JUAN DE YANAC,2024,SEM-I,WAGNER VALENTIN FERNANDEZ CHAVEZ,7,5,5,0,5,0,0,0,0,0,SI,SUB GERENCIA DE OBRAS PUBLICAS,50000.00,0,0,0
CUE-12059,ANCASH,HUAYLAS,YURACMARCA,2024,SEM-I,LENIN CLADIMIR MONTES HUIZA,33,18,6,0,6,12,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO URBANO RURAL,50000.00,0,0,0
CUE-12060,AMAZONAS,LUYA,OCALLI,2024,SEM-I,LENIN DELGADO TELLO,8,8,8,0,8,0,0,0,0,0,SI,UNIDAD DE INFRAESTRUCTURA Y GESTION AMBIENTAL,110938.00,9,0,0
CUE-12061,JUNIN,CONCEPCION,SAN JOSE DE QUERO,2024,SEM-I,RAMIRO WILFREDO DAMIAN DAVILA,17,15,15,0,15,0,0,0,0,0,SI,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE QUERO,38000.00,15,0,0
CUE-12063,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2024,SEM-I,HERMELGILDO NAVARRO CASTRO,63,18,15,6,15,2,0,0,0,0,SI,SUB GERENCIA DE MEDIO AMBIENTE,29850.00,11,6,6
CUE-12064,AMAZONAS,BAGUA,COPALLIN,2024,SEM-I,SEGUNDO PASTOR FLORES ROJAS,41,25,12,0,12,13,1,1,0,0,SI,UNIDAD DE DESARROLLO URBANO Y RURAL,104300.00,13,0,0
CUE-12065,AMAZONAS,LUYA,SAN JERONIMO,2024,SEM-I,MATIAS LOPEZ VARGAS,23,6,6,2,4,0,0,0,0,0,SI,,11000.00,5,0,0
CUE-12066,AYACUCHO,SUCRE,HUACANA,2024,SEM-I,ANDRES CORONADO PUCHURI,24,4,2,22,2,0,0,0,0,0,SI,UNIDAD DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,16.00,2,0,0
CUE-12067,JUNIN,SATIPO,MAZAMARI,2024,SEM-I,JHONY RUDECINDO APOLINARIO CASO,223,79,93,10,83,3,1,1,3,0,SI,GERENCIA DE GESTION AMBIENTAL Y SERVICIOS PUBLICOS,180000.00,65,10,2
CUE-12068,AMAZONAS,LUYA,PROVIDENCIA,2024,SEM-I,FREDY VASQUEZ PUERTA,17,10,4,6,4,0,0,0,0,0,SI,DIVISION DE PROGRAMAS SOCIALES,27903.00,4,0,4
CUE-12069,JUNIN,TARMA,TAPO,2024,SEM-I,EDGAR FLORES TAIPE,22,22,18,0,18,0,1,1,0,0,SI,Unidad Técnica Municipal de Agua y Saneamiento,54180.00,11,0,0
CUE-12070,JUNIN,TARMA,HUASAHUASI,2024,SEM-I,FREDY GERMAN CAPCHA ROJAS,108,25,25,30,25,0,1,1,0,0,SI,Sub Gerencia de Servicios Publicos y Gestion Ambiental,359644.00,25,0,0
CUE-12071,AMAZONAS,BAGUA,EL PARCO,2024,SEM-I,IVAN  DE LA CRUZ VALLE,10,10,5,0,5,5,0,0,0,0,SI,DIRECCIÓN DE SERVICIOS PÚBLICOS Y COMUNALES,45000.00,4,0,0
CUE-12072,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,2024,SEM-I,LEOPOLDO AQUINO AYLAS,3,3,3,0,3,2,0,0,0,0,SI,ÁREA TÉCNICA MUNICIPAL,2500.00,3,0,0
CUE-12073,JUNIN,SATIPO,COVIRIALI,2024,SEM-I,IROSHI ERIK URETA CAMPOS,42,21,18,0,18,3,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PUBLICOS Y ECOLOGIA,56800.00,14,4,1
CUE-12074,AMAZONAS,LUYA,COLCAMAR,2024,SEM-I,FRANCISCO ILIQUIN VISALOT,16,9,9,0,9,0,0,0,0,1,SI,DIVISION DE DESARROLLO SOCIAL,12500.00,8,0,6
CUE-12075,JUNIN,JUNIN,ONDORES,2024,SEM-I,Laureano Blanco Orlando Beto,144,4,4,4,0,1,0,0,0,0,SI,SUB GERENCIA DE MEDIO AMBIENTE,10200.00,0,0,0
CUE-12076,SAN MARTIN,MARISCAL CACERES,PACHIZA,2024,SEM-I,WILLIAM VELASQUEZ CARRANZA,16,9,9,3,6,2,0,0,0,0,SI,GERENCIA DE DESARROLLO DE SERVICIOS MUNICIPALES Y SOCIALES,103000.00,7,1,2
CUE-12077,AMAZONAS,LUYA,SANTO TOMAS,2024,SEM-I,NERZON REYES CHAUCA,12,12,11,0,12,1,0,0,0,0,SI,OFICINA DE BIENESTAR SOCIAL Y DESARROLLO HUMANO,32716.00,11,0,11
CUE-12078,AYACUCHO,HUANTA,CHACA,2024,SEM-I,ABIMAL CARDENAS LLANCCE,15,15,13,1,13,1,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,38470.00,10,2,2
CUE-12079,AMAZONAS,BONGARA,YAMBRASBAMBA,2024,SEM-I,ILDEBRANDO DELGADO BARBOZA,23,19,19,0,19,2,0,0,0,0,SI,GERENCIA DE SERVICIOS COMUNALES Y MEDIO AMBIENTE,58390.00,6,0,3
CUE-12080,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,2024,SEM-I,ESTRADA CIPRIANO GONZALO PAULINO,4,7,6,0,6,0,0,0,0,0,SI,OFICINA DE DESARROLLO URBANO Y RURAL,178650.00,3,0,0
CUE-12081,AMAZONAS,UTCUBAMBA,CUMBA,2024,SEM-I,IVAN ELMER BRAVO FERNANDEZZ,66,29,26,3,26,0,0,0,0,0,SI,GERENCIA MUNICIPAL,16250.00,26,0,0
CUE-12082,CUSCO,CHUMBIVILCAS,LIVITACA,2024,SEM-I,RICHAR BELLIDO UGARTE,186,98,93,4,93,5,0,0,0,2,SI,GERENCIA DE SERVICIOS MUNICIPALES Y GESTION AMBIENTAL,293236.00,42,39,26
CUE-12083,CAJAMARCA,CHOTA,PACCHA,2024,SEM-I,CESAR ERIXON ZORRILLA RODRIGUEZ,22,22,22,0,22,2,0,0,0,0,SI,Desarrollo Económico y Medio Ambiente,30000.00,28,0,0
CUE-12084,ANCASH,HUARI,PAUCAS,2024,SEM-I,GUZMAN RUBEN TREBEJO AVENDAÑO,22,10,8,0,8,2,0,0,0,0,SI,GERENCIA DE DESAROLLO ECONOMICO SOCIAL Y SERVICIOS PUBLICOS,212824.83,4,0,0
CUE-12085,CUSCO,URUBAMBA,MACHUPICCHU,2024,SEM-I,ELVIS LEXIN LA TORRE UÑACORI,37,25,25,0,25,2,1,1,0,0,SI,SUB GERENCIA DE GESTION AMBIENTAL,546027.00,16,0,1
CUE-12086,AMAZONAS,BAGUA,IMAZA,2024,SEM-I,EDUARDO CUNGUMAS KUJANCHAM,98,165,98,0,38,3,0,0,0,0,SI,GERENCIA AMBIENTAL,191900.00,88,0,0
CUE-12087,AMAZONAS,BAGUA,LA PECA,2024,SEM-I,DAVID CÉSPEDES CORREA,32,26,26,26,0,8,1,1,0,0,SI,SUB GERENCIA DE SERVICIOS PUBLICOS DESARROLLO E INCLUSIÓN SOCIAL,65617.00,22,0,3
CUE-12088,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2024,SEM-I,SEGUNDO IDELSO BUSTAMANTE LLAJA,79,20,6,0,6,14,0,0,0,0,SI,AREA DE SERVICIOS COMUNALES,2500.00,2,0,2
CUE-12089,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,2024,SEM-I,SANTOS OVED CHUQUIVALA  GOMEZ,9,9,9,9,0,3,0,0,0,0,SI,DIVISIÓN DE SERVICIOS COMUNALES,9000.00,4,0,0
CUE-12090,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,2024,SEM-I,LINET NOVOA IBERICO,13,10,7,1,7,3,0,0,0,0,SI,OFICINA DE DESARROLLO HUMANO Y PROMOCIÓN SOCIAL,14000.00,1,0,0
CUE-12091,AMAZONAS,LUYA,SAN CRISTOBAL,2024,SEM-I,HEBERT GARCIA VALQUI,2,2,2,0,2,0,0,0,0,0,NO,,,2,0,0
CUE-12092,AMAZONAS,CHACHAPOYAS,GRANADA,2024,SEM-I,LENIN CIEZA FONSECA,11,8,8,0,8,5,0,0,0,0,SI,,,2,,0
CUE-12093,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,2024,SEM-I,ROMELIO CALAMPA JARAMILLO,25,16,4,12,4,12,0,0,0,0,SI,DIRECCION DE INFRAESTRUCTURA Y MEDIO AMBIENTE,14000.00,2,0,0
CUE-12094,AMAZONAS,LUYA,TINGO,2024,SEM-I,IVAN BARDALES MARENA,23,4,3,1,3,1,0,0,0,0,SI,SERVICIOS COMUNALES,10000.00,3,0,0
CUE-12095,HUANUCO,AMBO,TOMAY KICHWA,2024,SEM-I,Marianela Acosta Berrospi,37,37,11,0,,26,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,20620.00,11,0,0
CUE-12096,AMAZONAS,LUYA,CONILA,2024,SEM-I,OSE EXIBERTO CANTA CRUZ,19,19,19,0,19,4,0,0,0,0,SI,,23390.00,0,0,0
CUE-12097,LORETO,MAYNAS,FERNANDO LORES,2024,SEM-I,HERNÁN ZAPATA ARRUNÁTEGUI,126,10,10,1,9,0,1,1,0,0,SI,Gerencia de Servicios Públicos,155000.00,10,0,0
CUE-12098,APURIMAC,GRAU,CHUQUIBAMBILLA,2024,SEM-I,LUIS ALBERTO WARTHON QUINTANILLA,84,32,35,0,32,1,0,0,0,0,SI,GERENCIA DE DESARROLO ECONOMICO Y SOCIAL,30000.00,15,1,4
CUE-12099,APURIMAC,GRAU,MICAELA BASTIDAS,2024,SEM-I,Felipa Elguera Garrafa,18,18,5,0,5,3,0,0,0,0,SI,área técnica municipal,20000.00,2,0,0
CUE-12100,AMAZONAS,CHACHAPOYAS,CHETO,2024,SEM-I,EDWIN ROJAS LOJA,3,3,3,0,3,0,0,0,0,0,SI,SECRETARIO TECNICO ATM,,2,0,2
CUE-12101,APURIMAC,ABANCAY,CHACOCHE,2024,SEM-I,GUIDO ALATA SUEL,10,10,8,1,7,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,17180.00,5,0,0
CUE-12102,CAJAMARCA,CHOTA,CHOROPAMPA,2024,SEM-I,DANTE ZORRILLA VERASTEGUI,20,20,18,0,18,3,0,0,0,0,SI,Dirección de Infraestructura  y Desarrollo urbano rural,19000.00,6,0,0
CUE-12103,LIMA,CAJATAMBO,MANAS,2024,SEM-I,JOHEL IVAN GRACIANO ARCE,12,4,4,0,4,0,0,0,0,0,SI,SUGERENCIA  DE SERVICIOS PUBLICOS,9000.00,2,0,1
CUE-12104,CUSCO,CALCA,SANSALVADOR,2024,SEM-I,ERNESTO FISHER,27,19,19,0,19,2,0,0,0,0,SI,GERENCIA DE DESARROLLO HUMANO SOCIAL Y SERVICIOS MUNICIPALES,105.00,15,3,15
CUE-12105,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2024,SEM-I,ELADIO CRUZ GONGORA,14,14,14,0,14,1,0,0,0,0,SI,MUNICIPAL,25520.00,12,0,0
CUE-12106,AMAZONAS,LUYA,LONGUITA,2024,SEM-I,GILDER MELENDEZ BECERRIL,3,3,3,0,3,2,0,0,0,0,SI,SERVICIOS SOCIALES,12000.00,3,0,0
CUE-12107,AMAZONAS,BAGUA,ARAMANGO,2024,SEM-I,WILIN ROQUE QUISPE,53,53,53,0,53,6,2,2,0,0,SI,GERENTE DE DESARROLLO ECONÓMICO Y AMBIENTAL,102106.00,53,0,1
CUE-12108,LORETO,REQUENA,MAQUIA,2024,SEM-I,CARLOS ALBERTO VELA BARRERA,45,4,4,0,4,0,0,0,0,1,SI,GERENCIA DE DESARROLLO ECONOMICO Y SOCIAL,0.00,4,1,0
CUE-12109,PIURA,SECHURA,CRISTO NOS VALGA,2024,SEM-I,MIGUEL ANGEL AGURTO DOMINGUEZ,10,7,7,0,7,0,0,0,0,0,SI,AREA TECNICA DE AGUA Y SANEAMIENTO,32000.00,1,0,1
CUE-12110,AMAZONAS,CONDORCANQUI,NIEVA,2024,SEM-I,HERMOGENES LOZANO TRIGOSO,160,63,63,0,63,9,1,1,0,0,SI,Gerencia de Desarrollo Social y Servicios Comunales,85911.00,12,4,0
CUE-12111,HUANUCO,DOS DE MAYO,RIPAN,2024,SEM-I,WILDER NILSON ESPINOZA ROJAS,94,24,22,2,22,1,1,1,0,0,SI,sub gerencia de desarrollo económico y social,57500.00,12,1,12
CUE-12112,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,2024,SEM-I,MANUEL ANTONIO VILCHEZ CALLA,4,4,4,0,4,0,0,0,0,0,NO,,,4,0,4
CUE-12113,ANCASH,HUAYLAS,CARAZ,2024,SEM-I,JOSE FELIPE ESPINOZA CABALLERO,65,65,46,0,46,19,1,1,0,0,SI,Gerencia de Servicios a la Ciudad y Gestión Ambiental,86025.73,41,1,0
CUE-12114,SAN MARTIN,TOCACHE,TOCACHE,2024,SEM-I,VIDAL GONZALES SAVALETA,41,26,15,0,15,11,0,0,0,4,SI,SUB GERENCIA DE BOSQUES Y SERVICIOS ECOSISTEMICOS,213837.00,17,0,2
CUE-12115,LORETO,ALTO AMAZONAS,SANTA CRUZ,2024,SEM-I,BRHUSS MENDOZA LOJA,45,4,4,0,2,0,0,0,0,0,SI,Direccion de Obras,106900.00,4,0,4
CUE-12116,ANCASH,BOLOGNESI,LA PRIMAVERA,2024,SEM-I,ABRAHAM SANTOS ALVA,2,2,2,0,2,0,0,0,0,0,SI,Sub gerencia de Gestión Ambiental y Servicios Públicos,50000.00,0,0,0
CUE-12117,LIMA,CANTA,SANTA ROSA DE QUIVES,2024,SEM-I,LUIS FERNANDO AGURTO CARDENAS,52,21,21,0,21,4,0,0,0,0,SI,GERENCIA DE GESTION AMBIENTAL,24500.00,13,0,0
CUE-12118,ANCASH,HUAYLAS,MATO,2024,SEM-I,GILVER KENNEDY  CALLAN LUNA,35,20,12,0,12,8,0,0,0,0,SI,GERENCIA DE DESARROLLO URBANO Y RURAL,44035.00,2,0,1
CUE-12119,LIMA,HUAROCHIRI,ANTIOQUIA,2024,SEM-I,LEHONEL ROBERTO LLAULLIPOMA OCHANTE,11,11,11,0,11,0,0,0,0,0,SI,SERVICIOS DIVERSOS,27000.00,5,2,4
CUE-12121,ANCASH,AIJA,AIJA,2024,SEM-I,CAJA EVANGELISTA ABNER RODRIGO,56,19,8,0,8,11,0,0,0,6,SI,GERENCIA DE DESARROLLO TERRITORIAL Y ECONOMICO,80000.00,6,0,0
CUE-12122,UCAYALI,ATALAYA,YURUA,2024,SEM-I,MANUEL AREVALO MOGROVEJO,27,1,6,26,1,0,0,0,0,0,SI,SUBGERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS Y MEDIO AMBIENTE,40.00,0,0,0
CUE-12123,CUSCO,CUSCO,CCORCCA,2024,SEM-I,MARIO CHAVEZ SOTO,14,14,14,0,14,1,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS MUNICIPALES,10619.10,14,5,12
CUE-12124,LIMA,CANTA,HUAROS,2024,SEM-I,Víctor Hugo Ibáñez soto,4,4,4,0,0,0,0,0,0,0,SI,Gerencia de Servicios Municipales y Sociales,1000.00,4,0,0
CUE-12125,AMAZONAS,BONGARA,JAZAN,2024,SEM-I,GEINER ESPINOZA MEZA,11,11,11,1,10,0,1,1,0,0,SI,SUB GERENCIA DE FIZCALIZACION AMBIENTAL,10000.00,10,0,0
CUE-12126,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,2024,SEM-I,EDGAR PORFIRIO NOEL ENCARNACION,7,3,3,0,3,0,0,0,0,0,SI,Área de Desorrollo Urbano y Rural,20000.00,0,0,0
CUE-12127,AYACUCHO,PARINACOCHAS,PACAPAUSA,2024,SEM-I,LEON VALDUINO PACHECO MOSCOSO,10,9,10,0,1,1,0,0,0,0,SI,OFICINA DE DESARROLLO URBANO,3000.00,1,0,0
CUE-12128,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,2024,SEM-I,REGULO SEGURO MEGO,4,4,4,0,4,0,0,0,0,0,SI,gerencia de servicio y desarrollo social,12000.00,4,0,0
CUE-12129,ICA,CHINCHA,EL CARMEN,2024,SEM-I,LIZ ROSARIO HURTADO HUERTA,59,39,21,6,21,18,2,2,0,0,SI,División de Desarrollo Social,180000.00,20,0,3
CUE-12130,ANCASH,CARHUAZ,ATAQUERO,2024,SEM-I,MAURICIO ALEGRE SANTILLAN,19,10,8,0,8,2,0,0,0,0,SI,UNIDAD DE SERVICIOS PUBLICOS Y DESARROLLO SOCIAL,19500.00,6,1,0
CUE-12132,APURIMAC,AYMARAES,SANAYCA,2024,SEM-I,Vizgardo Tinco Cuaresma,29,22,7,22,7,0,0,0,0,0,SI,OFICINA DE DESARROLLO ECONOMICO LOCAL AMBIENTAL,28500.00,6,0,1
CUE-12133,AMAZONAS,CONDORCANQUI,EL CENEPA,2024,SEM-I,EDINSON ESPEJO NUJIGKUS,68,14,14,0,0,2,0,0,0,0,SI,GERENCIA MUNICIPAL,90.00,9,9,9
CUE-12134,CUSCO,PAUCARTAMBO,COLQUEPATA,2024,SEM-I,AMERICO PERCCA CCOAQUIRA,88,62,62,0,62,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,156.00,40,20,40
CUE-12135,AREQUIPA,LA UNION,ALCA,2024,SEM-I,HENRY DAVID HILARES JIMENEZ,6,6,6,0,6,0,0,0,0,0,SI,Municipalidad Distrital de Alca,,1,0,0
CUE-12137,LIMA,CAÑETE,NUEVO IMPERIAL,2024,SEM-I,CARMEN MARIA RAMOS OYOLO,29,16,15,0,15,1,6,6,0,0,SI,UNIDAD DE ÁREA TECNICA MUNICIPAL,27000.00,10,1,1
CUE-12138,CUSCO,CUSCO,SAN SEBASTIAN,2024,SEM-I,JACQELIN JIMENEZ CHUQUITAPA,11,11,11,0,11,0,0,0,0,0,SI,Gerencia de Gestión del Medio Ambiente,102000.00,11,6,11
CUE-12139,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2024,SEM-I,ROMEL BARDALES ORTIZ,12,8,8,4,7,1,0,0,0,0,SI,UNIDAD DE DESARROLLO MEDIO AMBIENTAL Y SERVICIOS PÚBLICOS,10000.00,2,0,0
CUE-12140,AYACUCHO,LUCANAS,SAISA,2024,SEM-I,JULIO HUAMANI CONTRERAS,77,4,4,0,0,0,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PÚBLICOS,36418.00,2,0,0
CUE-12141,PASCO,DANIEL ALCIDES CARRION,TAPUC,2024,SEM-I,CARLOS ALBERTO CHACON TUCTO,34,5,5,0,5,1,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PÚBLICOS,0.00,5,0,2
CUE-12142,ANCASH,MARISCAL LUZURIAGA,LUCMA,2024,SEM-I,VALENTIN VICTOR DIONICIO MIRANDA,26,26,26,1,25,1,0,0,0,0,SI,INFRAESTRUCTURA,200000.00,23,0,1
CUE-12143,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,2024,SEM-I,CARLOS SAMUEL OYOLA AYALA,139,127,49,0,49,78,1,1,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS,50.00,47,1,0
CUE-12144,AYACUCHO,HUANTA,LURICOCHA,2024,SEM-I,EDITH FABIAN HUARCAYA,29,29,29,0,2,0,0,0,0,0,SI,GERENCIA DE SERVICIOS MUNICIPALES Y GESTIÓN AMBIENTAL,40.20,25,0,10
CUE-12145,UCAYALI,CORONEL PORTILLO,YARINACOCHA,2024,SEM-I,Katherine Mellisa Rodríguez Díaz,53,41,35,9,35,0,0,0,0,0,SI,GERENCIA DE INFRAESTRUCTURA,430515.00,29,4,4
CUE-12146,APURIMAC,AYMARAES,SORAYA,2024,SEM-I,MIGUEL ANGEL ONTON FLORES,22,22,9,13,8,5,0,0,0,0,SI,UNIDAD DE DESARROLLO ECONÓMICO Y SOCIALSOCIAL,47200.00,6,4,6
CUE-12147,CUSCO,ESPINAR,ALTO PICHIGUA,2024,SEM-I,RAMIRO VALER HACHA,83,83,75,0,75,44,0,0,0,0,SI,GOBIERNO LOCAL,151000.00,9,4,9
CUE-12148,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,2024,SEM-I,HECTOR ELOY RIVERA CUETO,7,7,2,3,4,3,0,0,0,0,SI,sub gerencia de medio ambiente,18710.00,1,0,1
CUE-12149,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,2024,SEM-I,SIXTO CELESTINO DE LA CRUZ CASAS,4,4,4,0,4,0,0,0,0,0,SI,SUBGERENCIA DE SERVICIOS A LA POBLACION,12000.00,1,0,0
CUE-12150,TACNA,JORGE BASADRE,ITE,2024,SEM-I,URBELINDA CARMEN CHACON DIAZ,17,6,1,13,1,1,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL,40000.00,0,0,0
CUE-12151,CUSCO,LA CONVENCION,PICHARI,2024,SEM-I,HERNAN PALACIOS TINOCO,85,85,66,19,66,8,1,1,0,5,SI,GERENCIA DE EDUCACION Y DESARROLLO SOCIAL,1130087.00,63,2,60
CUE-12152,ANCASH,ASUNCION,CHACAS,2024,SEM-I,BAILON PAJUELO BLAS,42,32,32,0,32,0,1,1,0,0,SI,GERENCIA DE SERVICIOS PÚBLICOS Y DESARROLLO HUMANO,158000.00,18,0,10
CUE-12153,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,2024,SEM-I,VICTOR GUZMAN SALVADOR PAREDES,3,3,3,0,3,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y ECONOMICO,6000.00,2,0,0
CUE-12154,LIMA,CAÑETE,SAN LUIS,2024,SEM-I,ZOSIMO INFANZON DE LA CRUZ,35,24,5,1,5,13,2,2,0,10,SI,GERENCIA DESARROLLO ECONOMICO LOCAL,16296.77,1,1,1
CUE-12156,ANCASH,HUARAZ,COLCABAMBA,2024,SEM-I,RIGOBERTO EMILIO CARBAJAL YAURI,19,8,5,1,5,3,0,0,0,0,SI,JEFATURA DE DESAROLLO URBANO Y RURAL,4500.00,1,0,1
CUE-12157,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,2024,SEM-I,YHONY HUARIPAUCAR RUIZ,12,12,12,0,0,0,0,0,0,0,SI,Sub Gerencia Social y Servicios Municipales,52340.00,12,0,0
CUE-12158,ANCASH,HUARI,UCO,2024,SEM-I,LAMEG LIDE ESPINOZA EGUIZABAL,20,13,12,0,12,1,0,0,0,0,SI,SUBGERENCIA DE DESARROLLO SOCIAL ECONOMICO Y GE,274287.00,8,0,0
CUE-12159,AYACUCHO,HUANCA SANCOS,SACSAMARCA,2024,SEM-I,Lázaro  Cayampi  Espillco,5,5,5,0,5,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,51007.00,4,2,2
CUE-12160,APURIMAC,AYMARAES,TORAYA,2024,SEM-I,JANS VALDEZ DEZA,18,10,10,0,10,0,0,0,0,0,SI,Oficina de Desarrollo Económico  Local y Medio Ambiente,25000.00,10,3,3
CUE-12161,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2024,SEM-I,MILENY TELLO MIRANDA,1,1,1,0,1,1,0,0,0,0,SI,DIVISION DE SERVICIOS Y MEDIO AMBIENTE,0.00,1,0,0
CUE-12162,AMAZONAS,BONGARA,VALERA,2024,SEM-I,JORGE COMECA RAMOS,18,7,7,0,5,2,0,0,0,0,SI,TESORERIA,19375.00,4,2,0
CUE-12163,AYACUCHO,VILCAS HUAMAN,SAURAMA,2024,SEM-I,TEODOSIO CHIPANA LLALLIRE,7,7,4,0,7,3,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PÚBLICOS,40.00,4,0,0
CUE-12164,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024,SEM-I,PERCY ZUTA CASTILLO,7,7,7,6,1,0,0,0,0,1,SI,SUB GERENCIA DE DESARROLLO AMBIENTAL,5600.00,6,0,0
CUE-12165,LIMA,HUAROCHIRI,CHICLA,2024,SEM-I,ADRIAN FELIX ZEVALLOS HIDALGO,31,8,6,0,23,3,0,0,0,0,SI,GERENCIA DE DESARROLLO URBANO Y RURAL,22200.00,0,0,0
CUE-12166,AYACUCHO,HUAMANGA,PACAYCASA,2024,SEM-I,REINALDO CUADROS AGUADO,11,9,8,0,8,2,0,0,0,0,SI,Subgerencia de Desarrollo Social y Humano,44.45,3,2,2
